"codmunres","ano","nascimentos","partos_na_macro_com_1mais_uti","partos_na_macro_com_4mais_uti","partos_na_macro_sem_1mais_uti","partos_na_macro_sem_4mais_uti","partos_fora_macro_com_1mais_uti","partos_fora_macro_com_4mais_uti","partos_fora_macro_sem_1mais_uti","partos_fora_macro_sem_4mais_uti","partos_na_macro_sem_inf","partos_fora_macro_sem_inf"
421227,2024,0,0,0,0,0,0,0,0,0,0,0
421227,2025,0,0,0,0,0,0,0,0,0,0,0
421230,2023,0,0,0,0,0,0,0,0,0,0,0
421230,2024,0,0,0,0,0,0,0,0,0,0,0
421230,2025,0,0,0,0,0,0,0,0,0,0,0
421240,2023,0,0,0,0,0,0,0,0,0,0,0
421240,2024,1,1,1,0,0,0,0,0,0,0,0
421240,2025,1,1,1,0,0,0,0,0,0,0,0
421250,2023,4,4,4,0,0,0,0,0,0,0,0
421250,2024,6,6,6,0,0,0,0,0,0,0,0
421250,2025,2,2,2,0,0,0,0,0,0,0,0
421260,2023,1,1,1,0,0,0,0,0,0,0,0
421260,2024,1,1,1,0,0,0,0,0,0,0,0
421260,2025,0,0,0,0,0,0,0,0,0,0,0
421265,2023,1,1,1,0,0,0,0,0,0,0,0
421265,2024,0,0,0,0,0,0,0,0,0,0,0
421265,2025,0,0,0,0,0,0,0,0,0,0,0
421270,2023,0,0,0,0,0,0,0,0,0,0,0
421270,2024,2,1,1,1,1,0,0,0,0,0,0
421270,2025,0,0,0,0,0,0,0,0,0,0,0
421280,2023,6,6,6,0,0,0,0,0,0,0,0
421280,2024,4,4,4,0,0,0,0,0,0,0,0
421280,2025,1,1,1,0,0,0,0,0,0,0,0
421290,2023,8,4,4,4,4,0,0,0,0,0,0
421290,2024,6,3,3,1,1,2,2,0,0,0,0
421290,2025,3,3,3,0,0,0,0,0,0,0,0
421300,2023,0,0,0,0,0,0,0,0,0,0,0
421300,2024,1,1,1,0,0,0,0,0,0,0,0
421300,2025,0,0,0,0,0,0,0,0,0,0,0
421310,2023,1,1,1,0,0,0,0,0,0,0,0
421310,2024,0,0,0,0,0,0,0,0,0,0,0
421310,2025,1,1,1,0,0,0,0,0,0,0,0
421315,2023,0,0,0,0,0,0,0,0,0,0,0
421315,2024,1,1,1,0,0,0,0,0,0,0,0
421315,2025,0,0,0,0,0,0,0,0,0,0,0
421320,2023,1,0,0,1,1,0,0,0,0,0,0
421320,2024,4,2,2,2,2,0,0,0,0,0,0
421320,2025,0,0,0,0,0,0,0,0,0,0,0
421330,2023,1,1,1,0,0,0,0,0,0,0,0
421330,2024,0,0,0,0,0,0,0,0,0,0,0
421330,2025,0,0,0,0,0,0,0,0,0,0,0
421335,2023,0,0,0,0,0,0,0,0,0,0,0
421335,2024,1,1,1,0,0,0,0,0,0,0,0
421335,2025,1,1,1,0,0,0,0,0,0,0,0
421340,2023,2,0,0,0,0,2,2,0,0,0,0
421340,2024,3,3,3,0,0,0,0,0,0,0,0
421340,2025,0,0,0,0,0,0,0,0,0,0,0
421350,2023,3,3,3,0,0,0,0,0,0,0,0
421350,2024,11,9,9,0,0,2,2,0,0,0,0
421350,2025,1,0,0,0,0,1,1,0,0,0,0
421360,2023,3,1,1,1,1,1,1,0,0,0,0
421360,2024,4,2,2,2,2,0,0,0,0,0,0
421360,2025,7,2,2,1,1,4,4,0,0,0,0
421370,2023,2,2,2,0,0,0,0,0,0,0,0
421370,2024,1,1,1,0,0,0,0,0,0,0,0
421370,2025,0,0,0,0,0,0,0,0,0,0,0
421380,2023,0,0,0,0,0,0,0,0,0,0,0
421380,2024,1,1,1,0,0,0,0,0,0,0,0
421380,2025,1,0,0,1,1,0,0,0,0,0,0
421390,2023,0,0,0,0,0,0,0,0,0,0,0
421390,2024,0,0,0,0,0,0,0,0,0,0,0
421390,2025,0,0,0,0,0,0,0,0,0,0,0
421400,2023,1,1,1,0,0,0,0,0,0,0,0
421400,2024,5,5,5,0,0,0,0,0,0,0,0
421400,2025,4,4,4,0,0,0,0,0,0,0,0
421410,2023,0,0,0,0,0,0,0,0,0,0,0
421410,2024,0,0,0,0,0,0,0,0,0,0,0
421410,2025,0,0,0,0,0,0,0,0,0,0,0
421415,2023,3,3,3,0,0,0,0,0,0,0,0
421415,2024,0,0,0,0,0,0,0,0,0,0,0
421415,2025,0,0,0,0,0,0,0,0,0,0,0
421420,2023,0,0,0,0,0,0,0,0,0,0,0
421420,2024,0,0,0,0,0,0,0,0,0,0,0
421420,2025,1,1,1,0,0,0,0,0,0,0,0
421430,2023,0,0,0,0,0,0,0,0,0,0,0
421430,2024,1,1,1,0,0,0,0,0,0,0,0
421430,2025,0,0,0,0,0,0,0,0,0,0,0
421440,2023,0,0,0,0,0,0,0,0,0,0,0
421440,2024,0,0,0,0,0,0,0,0,0,0,0
421440,2025,1,1,1,0,0,0,0,0,0,0,0
421450,2023,3,1,1,1,1,1,1,0,0,0,0
421450,2024,0,0,0,0,0,0,0,0,0,0,0
421450,2025,3,3,3,0,0,0,0,0,0,0,0
421460,2023,2,2,2,0,0,0,0,0,0,0,0
421460,2024,1,1,1,0,0,0,0,0,0,0,0
421460,2025,0,0,0,0,0,0,0,0,0,0,0
421470,2023,1,1,1,0,0,0,0,0,0,0,0
421470,2024,4,4,4,0,0,0,0,0,0,0,0
421470,2025,2,2,2,0,0,0,0,0,0,0,0
421480,2023,9,9,9,0,0,0,0,0,0,0,0
421480,2024,11,11,11,0,0,0,0,0,0,0,0
421480,2025,6,6,6,0,0,0,0,0,0,0,0
421490,2023,2,2,2,0,0,0,0,0,0,0,0
421490,2024,1,1,1,0,0,0,0,0,0,0,0
421490,2025,1,1,1,0,0,0,0,0,0,0,0
421500,2023,9,8,8,1,1,0,0,0,0,0,0
421500,2024,14,13,13,0,0,1,1,0,0,0,0
421500,2025,8,7,7,1,1,0,0,0,0,0,0
421505,2023,0,0,0,0,0,0,0,0,0,0,0
421505,2024,0,0,0,0,0,0,0,0,0,0,0
421505,2025,0,0,0,0,0,0,0,0,0,0,0
421507,2023,1,1,1,0,0,0,0,0,0,0,0
421507,2024,0,0,0,0,0,0,0,0,0,0,0
421507,2025,0,0,0,0,0,0,0,0,0,0,0
421510,2023,1,1,1,0,0,0,0,0,0,0,0
421510,2024,1,1,1,0,0,0,0,0,0,0,0
421510,2025,0,0,0,0,0,0,0,0,0,0,0
421520,2023,0,0,0,0,0,0,0,0,0,0,0
421520,2024,0,0,0,0,0,0,0,0,0,0,0
421520,2025,0,0,0,0,0,0,0,0,0,0,0
421530,2023,1,1,1,0,0,0,0,0,0,0,0
421530,2024,1,0,0,1,1,0,0,0,0,0,0
421530,2025,1,1,1,0,0,0,0,0,0,0,0
421535,2023,0,0,0,0,0,0,0,0,0,0,0
421535,2024,0,0,0,0,0,0,0,0,0,0,0
421535,2025,0,0,0,0,0,0,0,0,0,0,0
421540,2023,1,0,0,0,0,1,1,0,0,0,0
421540,2024,1,1,1,0,0,0,0,0,0,0,0
421540,2025,1,0,0,1,1,0,0,0,0,0,0
421545,2023,2,2,2,0,0,0,0,0,0,0,0
421545,2024,1,1,1,0,0,0,0,0,0,0,0
421545,2025,0,0,0,0,0,0,0,0,0,0,0
421550,2023,6,4,4,2,2,0,0,0,0,0,0
421550,2024,1,1,1,0,0,0,0,0,0,0,0
421550,2025,2,2,2,0,0,0,0,0,0,0,0
421555,2023,0,0,0,0,0,0,0,0,0,0,0
421555,2024,1,0,0,1,1,0,0,0,0,0,0
421555,2025,0,0,0,0,0,0,0,0,0,0,0
421560,2023,0,0,0,0,0,0,0,0,0,0,0
421560,2024,0,0,0,0,0,0,0,0,0,0,0
421560,2025,0,0,0,0,0,0,0,0,0,0,0
421565,2023,0,0,0,0,0,0,0,0,0,0,0
421565,2024,2,2,2,0,0,0,0,0,0,0,0
421565,2025,2,2,2,0,0,0,0,0,0,0,0
421567,2023,2,2,2,0,0,0,0,0,0,0,0
421567,2024,2,1,1,0,0,1,1,0,0,0,0
421567,2025,1,0,0,1,1,0,0,0,0,0,0
421568,2023,2,1,1,1,1,0,0,0,0,0,0
421568,2024,0,0,0,0,0,0,0,0,0,0,0
421568,2025,0,0,0,0,0,0,0,0,0,0,0
421569,2023,0,0,0,0,0,0,0,0,0,0,0
421569,2024,0,0,0,0,0,0,0,0,0,0,0
421569,2025,0,0,0,0,0,0,0,0,0,0,0
421570,2023,3,3,3,0,0,0,0,0,0,0,0
421570,2024,4,4,4,0,0,0,0,0,0,0,0
421570,2025,4,4,4,0,0,0,0,0,0,0,0
421575,2023,0,0,0,0,0,0,0,0,0,0,0
421575,2024,1,0,0,0,0,1,1,0,0,0,0
421575,2025,0,0,0,0,0,0,0,0,0,0,0
421580,2023,19,15,15,1,1,3,3,0,0,0,0
421580,2024,18,14,14,4,4,0,0,0,0,0,0
421580,2025,7,6,6,1,1,0,0,0,0,0,0
421590,2023,1,1,1,0,0,0,0,0,0,0,0
421590,2024,0,0,0,0,0,0,0,0,0,0,0
421590,2025,2,0,0,0,0,2,2,0,0,0,0
421600,2023,0,0,0,0,0,0,0,0,0,0,0
421600,2024,3,3,3,0,0,0,0,0,0,0,0
421600,2025,0,0,0,0,0,0,0,0,0,0,0
421605,2023,0,0,0,0,0,0,0,0,0,0,0
421605,2024,0,0,0,0,0,0,0,0,0,0,0
421605,2025,0,0,0,0,0,0,0,0,0,0,0
421610,2023,2,2,2,0,0,0,0,0,0,0,0
421610,2024,1,1,1,0,0,0,0,0,0,0,0
421610,2025,0,0,0,0,0,0,0,0,0,0,0
421620,2023,7,6,6,1,1,0,0,0,0,0,0
421620,2024,6,6,6,0,0,0,0,0,0,0,0
421620,2025,4,3,3,1,1,0,0,0,0,0,0
421625,2023,1,0,0,1,1,0,0,0,0,0,0
421625,2024,0,0,0,0,0,0,0,0,0,0,0
421625,2025,0,0,0,0,0,0,0,0,0,0,0
421630,2023,4,4,4,0,0,0,0,0,0,0,0
421630,2024,5,4,4,1,1,0,0,0,0,0,0
421630,2025,5,2,2,1,1,2,2,0,0,0,0
421635,2023,2,2,2,0,0,0,0,0,0,0,0
421635,2024,1,1,1,0,0,0,0,0,0,0,0
421635,2025,0,0,0,0,0,0,0,0,0,0,0
421640,2023,3,3,3,0,0,0,0,0,0,0,0
421640,2024,0,0,0,0,0,0,0,0,0,0,0
421640,2025,1,1,1,0,0,0,0,0,0,0,0
421650,2023,4,3,3,1,1,0,0,0,0,0,0
421650,2024,1,1,1,0,0,0,0,0,0,0,0
421650,2025,4,4,4,0,0,0,0,0,0,0,0
421660,2023,38,38,38,0,0,0,0,0,0,0,0
421660,2024,47,47,47,0,0,0,0,0,0,0,0
421660,2025,30,30,30,0,0,0,0,0,0,0,0
421670,2023,0,0,0,0,0,0,0,0,0,0,0
421670,2024,0,0,0,0,0,0,0,0,0,0,0
421670,2025,1,1,1,0,0,0,0,0,0,0,0
421680,2023,0,0,0,0,0,0,0,0,0,0,0
421680,2024,1,1,1,0,0,0,0,0,0,0,0
421680,2025,1,1,1,0,0,0,0,0,0,0,0
421690,2023,3,0,0,0,0,3,3,0,0,0,0
421690,2024,3,0,0,0,0,3,3,0,0,0,0
421690,2025,0,0,0,0,0,0,0,0,0,0,0
421700,2023,2,1,1,1,1,0,0,0,0,0,0
421700,2024,5,5,5,0,0,0,0,0,0,0,0
421700,2025,1,1,1,0,0,0,0,0,0,0,0
421710,2023,0,0,0,0,0,0,0,0,0,0,0
421710,2024,0,0,0,0,0,0,0,0,0,0,0
421710,2025,0,0,0,0,0,0,0,0,0,0,0
421715,2023,0,0,0,0,0,0,0,0,0,0,0
421715,2024,0,0,0,0,0,0,0,0,0,0,0
421715,2025,0,0,0,0,0,0,0,0,0,0,0
421720,2023,8,5,5,2,2,1,1,0,0,0,0
421720,2024,5,3,3,2,2,0,0,0,0,0,0
421720,2025,6,4,4,2,2,0,0,0,0,0,0
421725,2023,0,0,0,0,0,0,0,0,0,0,0
421725,2024,0,0,0,0,0,0,0,0,0,0,0
421725,2025,0,0,0,0,0,0,0,0,0,0,0
421730,2023,6,3,3,3,3,0,0,0,0,0,0
421730,2024,0,0,0,0,0,0,0,0,0,0,0
421730,2025,1,0,0,1,1,0,0,0,0,0,0
421740,2023,2,2,2,0,0,0,0,0,0,0,0
421740,2024,1,1,1,0,0,0,0,0,0,0,0
421740,2025,5,5,5,0,0,0,0,0,0,0,0
421750,2023,6,5,5,1,1,0,0,0,0,0,0
421750,2024,4,4,4,0,0,0,0,0,0,0,0
421750,2025,4,3,3,1,1,0,0,0,0,0,0
421755,2023,0,0,0,0,0,0,0,0,0,0,0
421755,2024,0,0,0,0,0,0,0,0,0,0,0
421755,2025,0,0,0,0,0,0,0,0,0,0,0
421760,2023,1,1,1,0,0,0,0,0,0,0,0
421760,2024,1,1,1,0,0,0,0,0,0,0,0
421760,2025,1,1,1,0,0,0,0,0,0,0,0
421770,2023,6,5,5,1,1,0,0,0,0,0,0
421770,2024,4,4,4,0,0,0,0,0,0,0,0
421770,2025,4,4,4,0,0,0,0,0,0,0,0
421775,2023,0,0,0,0,0,0,0,0,0,0,0
421775,2024,0,0,0,0,0,0,0,0,0,0,0
421775,2025,1,1,1,0,0,0,0,0,0,0,0
421780,2023,7,4,4,3,3,0,0,0,0,0,0
421780,2024,1,1,1,0,0,0,0,0,0,0,0
421780,2025,0,0,0,0,0,0,0,0,0,0,0
421790,2023,0,0,0,0,0,0,0,0,0,0,0
421790,2024,0,0,0,0,0,0,0,0,0,0,0
421790,2025,0,0,0,0,0,0,0,0,0,0,0
421795,2023,0,0,0,0,0,0,0,0,0,0,0
421795,2024,0,0,0,0,0,0,0,0,0,0,0
421795,2025,2,1,1,0,0,1,1,0,0,0,0
421800,2023,16,15,15,1,1,0,0,0,0,0,0
421800,2024,8,7,7,0,0,1,1,0,0,0,0
421800,2025,3,3,3,0,0,0,0,0,0,0,0
421810,2023,1,1,1,0,0,0,0,0,0,0,0
421810,2024,0,0,0,0,0,0,0,0,0,0,0
421810,2025,1,1,1,0,0,0,0,0,0,0,0
421820,2023,5,5,5,0,0,0,0,0,0,0,0
421820,2024,10,10,10,0,0,0,0,0,0,0,0
421820,2025,2,2,2,0,0,0,0,0,0,0,0
421825,2023,2,2,2,0,0,0,0,0,0,0,0
421825,2024,1,1,1,0,0,0,0,0,0,0,0
421825,2025,1,1,1,0,0,0,0,0,0,0,0
421830,2023,8,5,5,2,2,1,1,0,0,0,0
421830,2024,3,2,2,1,1,0,0,0,0,0,0
421830,2025,6,0,0,3,3,3,3,0,0,0,0
421835,2023,0,0,0,0,0,0,0,0,0,0,0
421835,2024,1,1,1,0,0,0,0,0,0,0,0
421835,2025,1,1,1,0,0,0,0,0,0,0,0
421840,2023,1,1,1,0,0,0,0,0,0,0,0
421840,2024,1,1,1,0,0,0,0,0,0,0,0
421840,2025,0,0,0,0,0,0,0,0,0,0,0
421850,2023,1,1,1,0,0,0,0,0,0,0,0
421850,2024,0,0,0,0,0,0,0,0,0,0,0
421850,2025,0,0,0,0,0,0,0,0,0,0,0
421860,2023,0,0,0,0,0,0,0,0,0,0,0
421860,2024,0,0,0,0,0,0,0,0,0,0,0
421860,2025,0,0,0,0,0,0,0,0,0,0,0
421870,2023,27,24,24,0,0,2,2,1,1,0,0
421870,2024,15,15,15,0,0,0,0,0,0,0,0
421870,2025,10,9,9,0,0,1,1,0,0,0,0
421875,2023,2,2,2,0,0,0,0,0,0,0,0
421875,2024,3,3,3,0,0,0,0,0,0,0,0
421875,2025,0,0,0,0,0,0,0,0,0,0,0
421880,2023,1,1,1,0,0,0,0,0,0,0,0
421880,2024,1,1,1,0,0,0,0,0,0,0,0
421880,2025,2,2,2,0,0,0,0,0,0,0,0
421885,2023,0,0,0,0,0,0,0,0,0,0,0
421885,2024,1,1,1,0,0,0,0,0,0,0,0
421885,2025,2,1,1,1,1,0,0,0,0,0,0
421890,2023,1,1,1,0,0,0,0,0,0,0,0
421890,2024,1,1,1,0,0,0,0,0,0,0,0
421890,2025,0,0,0,0,0,0,0,0,0,0,0
421895,2023,0,0,0,0,0,0,0,0,0,0,0
421895,2024,0,0,0,0,0,0,0,0,0,0,0
421895,2025,0,0,0,0,0,0,0,0,0,0,0
421900,2023,3,3,3,0,0,0,0,0,0,0,0
421900,2024,4,4,4,0,0,0,0,0,0,0,0
421900,2025,0,0,0,0,0,0,0,0,0,0,0
421910,2023,1,1,1,0,0,0,0,0,0,0,0
421910,2024,0,0,0,0,0,0,0,0,0,0,0
421910,2025,2,2,2,0,0,0,0,0,0,0,0
421915,2023,0,0,0,0,0,0,0,0,0,0,0
421915,2024,1,1,1,0,0,0,0,0,0,0,0
421915,2025,2,1,1,0,0,1,1,0,0,0,0
421917,2023,0,0,0,0,0,0,0,0,0,0,0
421917,2024,0,0,0,0,0,0,0,0,0,0,0
421917,2025,0,0,0,0,0,0,0,0,0,0,0
421920,2023,0,0,0,0,0,0,0,0,0,0,0
421920,2024,2,1,1,1,1,0,0,0,0,0,0
421920,2025,1,1,1,0,0,0,0,0,0,0,0
421930,2023,13,7,7,3,3,3,3,0,0,0,0
421930,2024,12,3,3,7,7,2,2,0,0,0,0
421930,2025,13,6,6,4,4,2,2,0,0,1,0
421935,2023,0,0,0,0,0,0,0,0,0,0,0
421935,2024,1,1,1,0,0,0,0,0,0,0,0
421935,2025,0,0,0,0,0,0,0,0,0,0,0
421940,2023,0,0,0,0,0,0,0,0,0,0,0
421940,2024,0,0,0,0,0,0,0,0,0,0,0
421940,2025,1,1,1,0,0,0,0,0,0,0,0
421950,2023,8,5,5,0,0,3,3,0,0,0,0
421950,2024,13,11,11,0,0,2,2,0,0,0,0
421950,2025,7,7,7,0,0,0,0,0,0,0,0
421960,2023,0,0,0,0,0,0,0,0,0,0,0
421960,2024,0,0,0,0,0,0,0,0,0,0,0
421960,2025,0,0,0,0,0,0,0,0,0,0,0
421970,2023,6,5,5,0,0,1,1,0,0,0,0
421970,2024,8,7,7,1,1,0,0,0,0,0,0
421970,2025,3,2,2,0,0,1,1,0,0,0,0
421985,2023,0,0,0,0,0,0,0,0,0,0,0
421985,2024,1,0,0,0,0,1,1,0,0,0,0
421985,2025,0,0,0,0,0,0,0,0,0,0,0
422000,2023,1,1,1,0,0,0,0,0,0,0,0
422000,2024,1,1,1,0,0,0,0,0,0,0,0
422000,2025,0,0,0,0,0,0,0,0,0,0,0
430003,2023,0,0,0,0,0,0,0,0,0,0,0
430003,2024,2,2,2,0,0,0,0,0,0,0,0
430003,2025,0,0,0,0,0,0,0,0,0,0,0
430005,2023,0,0,0,0,0,0,0,0,0,0,0
430005,2024,0,0,0,0,0,0,0,0,0,0,0
430005,2025,0,0,0,0,0,0,0,0,0,0,0
430010,2023,1,1,1,0,0,0,0,0,0,0,0
430010,2024,1,0,0,0,0,1,1,0,0,0,0
430010,2025,1,1,1,0,0,0,0,0,0,0,0
430020,2023,1,1,1,0,0,0,0,0,0,0,0
430020,2024,0,0,0,0,0,0,0,0,0,0,0
430020,2025,0,0,0,0,0,0,0,0,0,0,0
430030,2023,1,1,1,0,0,0,0,0,0,0,0
430030,2024,1,1,1,0,0,0,0,0,0,0,0
430030,2025,1,0,0,1,1,0,0,0,0,0,0
430040,2023,15,15,15,0,0,0,0,0,0,0,0
430040,2024,11,11,11,0,0,0,0,0,0,0,0
430040,2025,6,6,6,0,0,0,0,0,0,0,0
430045,2023,0,0,0,0,0,0,0,0,0,0,0
430045,2024,2,2,2,0,0,0,0,0,0,0,0
430045,2025,0,0,0,0,0,0,0,0,0,0,0
430047,2023,0,0,0,0,0,0,0,0,0,0,0
430047,2024,1,0,0,0,0,1,1,0,0,0,0
430047,2025,1,0,0,1,1,0,0,0,0,0,0
430050,2023,0,0,0,0,0,0,0,0,0,0,0
430050,2024,0,0,0,0,0,0,0,0,0,0,0
430050,2025,1,0,0,0,0,1,1,0,0,0,0
430055,2023,0,0,0,0,0,0,0,0,0,0,0
430055,2024,0,0,0,0,0,0,0,0,0,0,0
430055,2025,0,0,0,0,0,0,0,0,0,0,0
430057,2023,0,0,0,0,0,0,0,0,0,0,0
430057,2024,0,0,0,0,0,0,0,0,0,0,0
430057,2025,0,0,0,0,0,0,0,0,0,0,0
430060,2023,38,37,37,0,0,0,0,0,0,1,0
430060,2024,48,48,48,0,0,0,0,0,0,0,0
430060,2025,20,20,20,0,0,0,0,0,0,0,0
430063,2023,0,0,0,0,0,0,0,0,0,0,0
430063,2024,1,1,1,0,0,0,0,0,0,0,0
430063,2025,0,0,0,0,0,0,0,0,0,0,0
430064,2023,3,2,2,1,1,0,0,0,0,0,0
430064,2024,0,0,0,0,0,0,0,0,0,0,0
430064,2025,0,0,0,0,0,0,0,0,0,0,0
430066,2023,0,0,0,0,0,0,0,0,0,0,0
430066,2024,0,0,0,0,0,0,0,0,0,0,0
430066,2025,0,0,0,0,0,0,0,0,0,0,0
430070,2023,0,0,0,0,0,0,0,0,0,0,0
430070,2024,0,0,0,0,0,0,0,0,0,0,0
430070,2025,1,1,1,0,0,0,0,0,0,0,0
430080,2023,4,4,4,0,0,0,0,0,0,0,0
430080,2024,0,0,0,0,0,0,0,0,0,0,0
430080,2025,1,0,0,1,1,0,0,0,0,0,0
430085,2023,1,0,0,0,0,0,0,0,0,1,0
430085,2024,0,0,0,0,0,0,0,0,0,0,0
430085,2025,0,0,0,0,0,0,0,0,0,0,0
430087,2023,2,2,2,0,0,0,0,0,0,0,0
430087,2024,3,3,3,0,0,0,0,0,0,0,0
430087,2025,2,2,2,0,0,0,0,0,0,0,0
430090,2023,1,1,1,0,0,0,0,0,0,0,0
430090,2024,0,0,0,0,0,0,0,0,0,0,0
430090,2025,0,0,0,0,0,0,0,0,0,0,0
430100,2023,3,2,2,0,0,1,1,0,0,0,0
430100,2024,6,3,3,0,0,3,3,0,0,0,0
430100,2025,0,0,0,0,0,0,0,0,0,0,0
430105,2023,2,2,2,0,0,0,0,0,0,0,0
430105,2024,1,1,1,0,0,0,0,0,0,0,0
430105,2025,1,0,0,1,1,0,0,0,0,0,0
430107,2023,0,0,0,0,0,0,0,0,0,0,0
430107,2024,3,3,3,0,0,0,0,0,0,0,0
430107,2025,0,0,0,0,0,0,0,0,0,0,0
430110,2023,3,2,2,0,0,0,0,0,0,1,0
430110,2024,0,0,0,0,0,0,0,0,0,0,0
430110,2025,1,1,1,0,0,0,0,0,0,0,0
430120,2023,3,3,3,0,0,0,0,0,0,0,0
430120,2024,2,2,2,0,0,0,0,0,0,0,0
430120,2025,0,0,0,0,0,0,0,0,0,0,0
430130,2023,2,2,2,0,0,0,0,0,0,0,0
430130,2024,2,2,2,0,0,0,0,0,0,0,0
430130,2025,2,2,2,0,0,0,0,0,0,0,0
430140,2023,3,2,2,1,1,0,0,0,0,0,0
430140,2024,2,1,1,0,0,0,0,1,1,0,0
430140,2025,0,0,0,0,0,0,0,0,0,0,0
430150,2023,1,1,1,0,0,0,0,0,0,0,0
430150,2024,0,0,0,0,0,0,0,0,0,0,0
430150,2025,1,0,0,0,0,1,1,0,0,0,0
430155,2023,0,0,0,0,0,0,0,0,0,0,0
430155,2024,0,0,0,0,0,0,0,0,0,0,0
430155,2025,0,0,0,0,0,0,0,0,0,0,0
430160,2023,31,31,31,0,0,0,0,0,0,0,0
430160,2024,26,26,26,0,0,0,0,0,0,0,0
430160,2025,20,19,19,0,0,1,1,0,0,0,0
430163,2023,0,0,0,0,0,0,0,0,0,0,0
430163,2024,2,2,2,0,0,0,0,0,0,0,0
430163,2025,0,0,0,0,0,0,0,0,0,0,0
430165,2023,3,0,0,0,0,3,3,0,0,0,0
430165,2024,0,0,0,0,0,0,0,0,0,0,0
430165,2025,0,0,0,0,0,0,0,0,0,0,0
430170,2023,1,1,1,0,0,0,0,0,0,0,0
430170,2024,1,1,1,0,0,0,0,0,0,0,0
430170,2025,0,0,0,0,0,0,0,0,0,0,0
430175,2023,0,0,0,0,0,0,0,0,0,0,0
430175,2024,0,0,0,0,0,0,0,0,0,0,0
430175,2025,0,0,0,0,0,0,0,0,0,0,0
430180,2023,3,3,3,0,0,0,0,0,0,0,0
430180,2024,1,1,1,0,0,0,0,0,0,0,0
430180,2025,0,0,0,0,0,0,0,0,0,0,0
430185,2023,0,0,0,0,0,0,0,0,0,0,0
430185,2024,0,0,0,0,0,0,0,0,0,0,0
430185,2025,0,0,0,0,0,0,0,0,0,0,0
430187,2023,0,0,0,0,0,0,0,0,0,0,0
430187,2024,2,2,2,0,0,0,0,0,0,0,0
430187,2025,0,0,0,0,0,0,0,0,0,0,0
430190,2023,2,2,2,0,0,0,0,0,0,0,0
430190,2024,0,0,0,0,0,0,0,0,0,0,0
430190,2025,0,0,0,0,0,0,0,0,0,0,0
430192,2023,0,0,0,0,0,0,0,0,0,0,0
430192,2024,0,0,0,0,0,0,0,0,0,0,0
430192,2025,0,0,0,0,0,0,0,0,0,0,0
430195,2023,0,0,0,0,0,0,0,0,0,0,0
430195,2024,0,0,0,0,0,0,0,0,0,0,0
430195,2025,0,0,0,0,0,0,0,0,0,0,0
430200,2023,0,0,0,0,0,0,0,0,0,0,0
430200,2024,1,1,1,0,0,0,0,0,0,0,0
430200,2025,1,0,0,0,0,1,1,0,0,0,0
430205,2023,2,2,2,0,0,0,0,0,0,0,0
430205,2024,0,0,0,0,0,0,0,0,0,0,0
430205,2025,0,0,0,0,0,0,0,0,0,0,0
430210,2023,22,21,21,0,0,1,1,0,0,0,0
430210,2024,22,20,20,1,1,0,0,0,0,1,0
430210,2025,15,12,12,3,3,0,0,0,0,0,0
430215,2023,0,0,0,0,0,0,0,0,0,0,0
430215,2024,1,0,0,1,1,0,0,0,0,0,0
430215,2025,1,0,0,0,0,1,1,0,0,0,0
430220,2023,2,2,2,0,0,0,0,0,0,0,0
430220,2024,0,0,0,0,0,0,0,0,0,0,0
430220,2025,0,0,0,0,0,0,0,0,0,0,0
430222,2023,0,0,0,0,0,0,0,0,0,0,0
430222,2024,0,0,0,0,0,0,0,0,0,0,0
430222,2025,1,1,1,0,0,0,0,0,0,0,0
430223,2023,0,0,0,0,0,0,0,0,0,0,0
430223,2024,0,0,0,0,0,0,0,0,0,0,0
430223,2025,0,0,0,0,0,0,0,0,0,0,0
430225,2023,1,1,1,0,0,0,0,0,0,0,0
430225,2024,0,0,0,0,0,0,0,0,0,0,0
430225,2025,1,1,1,0,0,0,0,0,0,0,0
430230,2023,3,1,1,2,2,0,0,0,0,0,0
430230,2024,1,0,0,1,1,0,0,0,0,0,0
430230,2025,3,1,1,2,2,0,0,0,0,0,0
430235,2023,0,0,0,0,0,0,0,0,0,0,0
430235,2024,2,0,0,1,1,0,0,1,1,0,0
430235,2025,1,0,0,1,1,0,0,0,0,0,0
430237,2023,0,0,0,0,0,0,0,0,0,0,0
430237,2024,1,1,1,0,0,0,0,0,0,0,0
430237,2025,1,1,1,0,0,0,0,0,0,0,0
430240,2023,0,0,0,0,0,0,0,0,0,0,0
430240,2024,1,1,1,0,0,0,0,0,0,0,0
430240,2025,3,3,3,0,0,0,0,0,0,0,0
430245,2023,0,0,0,0,0,0,0,0,0,0,0
430245,2024,0,0,0,0,0,0,0,0,0,0,0
430245,2025,2,2,2,0,0,0,0,0,0,0,0
430250,2023,1,0,0,0,0,1,1,0,0,0,0
430250,2024,3,1,1,2,2,0,0,0,0,0,0
430250,2025,0,0,0,0,0,0,0,0,0,0,0
430258,2023,0,0,0,0,0,0,0,0,0,0,0
430258,2024,0,0,0,0,0,0,0,0,0,0,0
430258,2025,0,0,0,0,0,0,0,0,0,0,0
430260,2023,0,0,0,0,0,0,0,0,0,0,0
430260,2024,0,0,0,0,0,0,0,0,0,0,0
430260,2025,0,0,0,0,0,0,0,0,0,0,0
430265,2023,0,0,0,0,0,0,0,0,0,0,0
430265,2024,0,0,0,0,0,0,0,0,0,0,0
